,datetime,code,open,high,low,close,volume,amt,open_interest
273,2016-02-19,000300.SH,3047.94,3065.97,3032.63,3051.58,8733800000.0,90849300000.0,0
274,2016-02-22,000300.SH,3083.93,3128.21,3071.33,3118.87,14094700000.0,141684000000.0,0
275,2016-02-23,000300.SH,3117.2,3119.22,3061.43,3089.36,11256700000.0,117476000000.0,0
276,2016-02-24,000300.SH,3077.61,3109.55,3055.25,3109.55,11178300000.0,112919000000.0,0
277,2016-02-25,000300.SH,3104.41,3104.44,2905.46,2918.75,15783000000.0,153493000000.0,0
278,2016-02-26,000300.SH,2942.1,2964.39,2902.95,2948.03,10695000000.0,102532000000.0,0
279,2016-02-29,000300.SH,2939.58,2939.87,2821.21,2877.47,12934100000.0,118441000000.0,0
280,2016-03-01,000300.SH,2881.34,2950.44,2863.32,2930.69,11604600000.0,110491000000.0,0
281,2016-03-02,000300.SH,2933.92,3054.72,2933.12,3051.33,17597200000.0,164025000000.0,0
282,2016-03-03,000300.SH,3050.39,3078.44,3040.25,3058.42,17310600000.0,165509000000.0,0
283,2016-03-04,000300.SH,3047.54,3101.66,3032.42,3093.89,21917300000.0,205520000000.0,0
284,2016-03-07,000300.SH,3109.0,3130.9,3083.58,3104.84,13246200000.0,127790000000.0,0
285,2016-03-08,000300.SH,3100.15,3109.25,3001.83,3107.67,13623600000.0,128758000000.0,0
286,2016-03-09,000300.SH,3045.92,3072.92,3020.13,3071.91,11146600000.0,106299000000.0,0
287,2016-03-10,000300.SH,3056.21,3074.16,3012.69,3013.15,7607220000.0,78180500000.0,0
288,2016-03-11,000300.SH,2990.21,3026.44,2982.17,3018.28,7333360000.0,74367300000.0,0
289,2016-03-14,000300.SH,3039.57,3106.8,3034.0,3065.69,11710900000.0,123539000000.0,0
290,2016-03-15,000300.SH,3061.34,3077.08,3028.58,3074.78,9831190000.0,101303000000.0,0
291,2016-03-16,000300.SH,3068.87,3100.35,3064.52,3090.03,12473600000.0,126129000000.0,0
292,2016-03-17,000300.SH,3096.81,3147.84,3077.57,3124.2,12166200000.0,136604000000.0,0
293,2016-03-18,000300.SH,3136.22,3197.67,3130.1,3171.96,19730300000.0,210018000000.0,0
294,2016-03-21,000300.SH,3203.29,3267.78,3198.36,3249.44,23326900000.0,256837000000.0,0
295,2016-03-22,000300.SH,3231.61,3249.68,3218.73,3225.79,16102100000.0,194212000000.0,0
296,2016-03-23,000300.SH,3217.73,3242.25,3202.98,3236.09,12567900000.0,155567000000.0,0
297,2016-03-24,000300.SH,3211.5,3221.91,3181.81,3181.85,13313100000.0,162436000000.0,0
298,2016-03-25,000300.SH,3176.81,3204.44,3174.32,3197.82,9739530000.0,115196000000.0,0
299,2016-03-28,000300.SH,3206.95,3229.62,3161.88,3169.73,10344200000.0,123844000000.0,0
300,2016-03-29,000300.SH,3171.31,3178.07,3122.76,3135.41,9729470000.0,113844000000.0,0
301,2016-03-30,000300.SH,3161.29,3216.68,3161.29,3216.28,11780300000.0,140722000000.0,0
302,2016-03-31,000300.SH,3229.2,3241.93,3208.66,3218.09,12155200000.0,147268000000.0,0
303,2016-04-01,000300.SH,3213.67,3222.61,3165.86,3221.89,11812200000.0,127050000000.0,0
304,2016-04-05,000300.SH,3211.3,3271.93,3205.21,3264.49,14604800000.0,159297000000.0,0
305,2016-04-06,000300.SH,3250.52,3267.64,3236.2,3257.53,12019600000.0,137206000000.0,0
306,2016-04-07,000300.SH,3266.29,3270.82,3208.64,3209.29,11240900000.0,128273000000.0,0
307,2016-04-08,000300.SH,3189.85,3197.77,3163.3,3185.73,10100600000.0,113921000000.0,0
308,2016-04-11,000300.SH,3213.51,3251.57,3213.51,3230.1,12521300000.0,142759000000.0,0
309,2016-04-12,000300.SH,3227.37,3232.26,3198.9,3218.45,9286940000.0,99086600000.0,0
310,2016-04-13,000300.SH,3237.86,3296.52,3237.86,3261.38,19561400000.0,200160000000.0,0
311,2016-04-14,000300.SH,3277.1,3286.07,3252.05,3275.83,11315700000.0,117989000000.0,0
312,2016-04-15,000300.SH,3279.86,3282.98,3261.73,3272.21,9980750000.0,107964000000.0,0
313,2016-04-18,000300.SH,3252.67,3252.67,3221.66,3228.45,9709010000.0,103956000000.0,0
314,2016-04-19,000300.SH,3243.97,3250.73,3221.58,3238.3,8087140000.0,90976200000.0,0
315,2016-04-20,000300.SH,3244.14,3248.42,3107.37,3181.03,16220800000.0,172325000000.0,0
316,2016-04-21,000300.SH,3160.8,3198.56,3150.94,3160.6,10475300000.0,110324000000.0,0
317,2016-04-22,000300.SH,3142.56,3175.38,3137.99,3174.9,7707850000.0,82442900000.0,0
318,2016-04-25,000300.SH,3164.74,3172.27,3137.11,3162.03,6751930000.0,74734800000.0,0
319,2016-04-26,000300.SH,3159.77,3181.1,3150.4,3179.16,5902070000.0,68871600000.0,0
320,2016-04-27,000300.SH,3181.93,3188.83,3162.69,3165.92,6000410000.0,70620400000.0,0
321,2016-04-28,000300.SH,3169.33,3174.77,3135.64,3160.58,6987070000.0,78876800000.0,0
322,2016-04-29,000300.SH,3153.54,3171.29,3149.4,3156.75,5802980000.0,70807700000.0,0
323,2016-05-03,000300.SH,3159.82,3218.49,3151.4,3213.54,9816480000.0,115734000000.0,0
324,2016-05-04,000300.SH,3203.47,3222.88,3198.29,3209.46,9086240000.0,97797100000.0,0
325,2016-05-05,000300.SH,3204.17,3217.28,3196.57,3213.92,7473370000.0,83946500000.0,0
326,2016-05-06,000300.SH,3213.14,3216.89,3130.15,3130.35,10868000000.0,119265000000.0,0
327,2016-05-09,000300.SH,3115.43,3115.43,3055.01,3065.62,9923050000.0,100409000000.0,0
328,2016-05-10,000300.SH,3055.21,3084.72,3055.18,3069.11,6884990000.0,70650800000.0,0
329,2016-05-11,000300.SH,3080.64,3102.88,3063.09,3082.81,8179430000.0,87323400000.0,0
330,2016-05-12,000300.SH,3059.38,3095.35,3035.02,3090.14,7876570000.0,81418800000.0,0
331,2016-05-13,000300.SH,3081.68,3103.1,3064.69,3074.94,6262980000.0,65851000000.0,0
332,2016-05-16,000300.SH,3064.53,3095.56,3053.66,3095.31,5946190000.0,64405200000.0,0
333,2016-05-17,000300.SH,3095.52,3105.2,3073.46,3086.02,6527810000.0,75389400000.0,0
334,2016-05-18,000300.SH,3071.53,3072.61,3039.46,3068.04,8271540000.0,88458800000.0,0
335,2016-05-19,000300.SH,3060.34,3086.98,3058.15,3062.5,6044420000.0,68679100000.0,0
336,2016-05-20,000300.SH,3047.78,3078.53,3041.52,3078.22,5608080000.0,65124200000.0,0
337,2016-05-23,000300.SH,3078.51,3098.48,3076.5,3087.22,5969720000.0,70337500000.0,0
338,2016-05-24,000300.SH,3083.24,3083.26,3052.59,3063.56,5873440000.0,61106000000.0,0
339,2016-05-25,000300.SH,3079.75,3089.1,3054.87,3059.23,5665280000.0,63316600000.0,0
340,2016-05-26,000300.SH,3056.6,3072.52,3027.44,3064.21,6039300000.0,65985200000.0,0
341,2016-05-27,000300.SH,3059.73,3073.76,3052.18,3062.5,6046880000.0,59371800000.0,0
342,2016-05-30,000300.SH,3056.31,3075.26,3037.66,3066.71,6309860000.0,63496600000.0,0
343,2016-05-31,000300.SH,3068.6,3170.93,3068.6,3169.56,13886300000.0,151398000000.0,0
344,2016-06-01,000300.SH,3172.96,3181.79,3159.82,3160.55,11314800000.0,131701000000.0,0
345,2016-06-02,000300.SH,3158.03,3168.82,3151.07,3167.1,8600340000.0,97093600000.0,0
346,2016-06-03,000300.SH,3172.95,3201.75,3162.09,3189.33,10149200000.0,136332000000.0,0
347,2016-06-06,000300.SH,3192.78,3197.22,3168.55,3178.79,7669370000.0,101176000000.0,0
348,2016-06-07,000300.SH,3182.44,3186.62,3168.18,3177.05,6892830000.0,88711600000.0,0
349,2016-06-08,000300.SH,3171.81,3174.97,3148.35,3163.99,7629180000.0,97682800000.0,0
350,2016-06-13,000300.SH,3134.05,3145.61,3065.77,3066.34,9297590000.0,114091000000.0,0
351,2016-06-14,000300.SH,3058.44,3078.75,3055.66,3075.98,6627950000.0,78622300000.0,0
352,2016-06-15,000300.SH,3043.96,3128.67,3042.23,3116.37,8739330000.0,106170000000.0,0
353,2016-06-16,000300.SH,3104.36,3112.48,3089.48,3094.67,8297470000.0,93496200000.0,0
354,2016-06-17,000300.SH,3096.09,3131.05,3096.09,3110.36,8540300000.0,97953400000.0,0
355,2016-06-20,000300.SH,3114.91,3118.73,3089.71,3112.67,6358710000.0,74647800000.0,0
356,2016-06-21,000300.SH,3124.9,3155.49,3097.94,3106.32,8796530000.0,107234000000.0,0
357,2016-06-22,000300.SH,3100.45,3134.06,3096.99,3133.96,6648710000.0,81348700000.0,0
358,2016-06-23,000300.SH,3129.72,3129.72,3102.48,3117.32,6775170000.0,81732600000.0,0
359,2016-06-24,000300.SH,3110.65,3130.54,3033.97,3077.16,10479200000.0,118967000000.0,0
360,2016-06-27,000300.SH,3065.13,3120.64,3064.97,3120.54,8326730000.0,104066000000.0,0
361,2016-06-28,000300.SH,3107.4,3139.43,3099.7,3136.4,9202460000.0,117198000000.0,0
362,2016-06-29,000300.SH,3142.48,3158.08,3139.13,3151.39,10372400000.0,117959000000.0,0
363,2016-06-30,000300.SH,3152.83,3163.72,3148.2,3153.92,7969260000.0,100628000000.0,0
364,2016-07-01,000300.SH,3156.93,3170.26,3148.29,3154.2,7174630000.0,91215000000.0,0
365,2016-07-04,000300.SH,3136.39,3210.6,3134.02,3204.7,13331100000.0,149895000000.0,0
366,2016-07-05,000300.SH,3199.16,3216.7,3198.0,3207.38,13022700000.0,143899000000.0,0
367,2016-07-06,000300.SH,3197.62,3217.52,3183.45,3216.8,12489700000.0,147232000000.0,0
368,2016-07-07,000300.SH,3206.55,3220.54,3190.12,3209.95,11859500000.0,140489000000.0,0
369,2016-07-08,000300.SH,3199.75,3204.93,3183.96,3192.28,8973490000.0,111063000000.0,0
370,2016-07-11,000300.SH,3199.04,3235.96,3197.63,3203.33,13853000000.0,155288000000.0,0
371,2016-07-12,000300.SH,3201.91,3273.47,3200.3,3273.18,17253400000.0,190854000000.0,0
372,2016-07-13,000300.SH,3274.02,3300.99,3271.78,3282.87,17519600000.0,196592000000.0,0
373,2016-07-14,000300.SH,3277.48,3281.95,3259.07,3276.76,10752600000.0,128090000000.0,0
374,2016-07-15,000300.SH,3278.84,3285.03,3265.29,3276.28,10266500000.0,125180000000.0,0
375,2016-07-18,000300.SH,3269.71,3281.64,3251.77,3262.02,11031300000.0,129786000000.0,0
376,2016-07-19,000300.SH,3260.43,3264.73,3226.2,3248.23,8888690000.0,107109000000.0,0
377,2016-07-20,000300.SH,3246.86,3254.51,3232.26,3237.6,7270130000.0,91367400000.0,0
378,2016-07-21,000300.SH,3238.34,3271.37,3238.3,3252.52,8600480000.0,107464000000.0,0
379,2016-07-22,000300.SH,3251.24,3253.77,3220.89,3225.16,8602910000.0,107417000000.0,0
380,2016-07-25,000300.SH,3220.17,3243.79,3218.14,3230.89,7020320000.0,92015800000.0,0
381,2016-07-26,000300.SH,3228.23,3269.75,3228.01,3269.59,8105110000.0,103746000000.0,0
382,2016-07-27,000300.SH,3270.08,3276.51,3157.41,3218.24,16018900000.0,186928000000.0,0
383,2016-07-28,000300.SH,3204.46,3235.78,3195.27,3221.14,11278000000.0,137296000000.0,0
384,2016-07-29,000300.SH,3217.19,3225.42,3198.68,3203.93,8804480000.0,103787000000.0,0
385,2016-08-01,000300.SH,3196.43,3199.98,3156.75,3176.81,8700350000.0,98818600000.0,0
386,2016-08-02,000300.SH,3173.76,3189.05,3165.54,3189.05,6216760000.0,70640800000.0,0
387,2016-08-03,000300.SH,3179.68,3197.16,3173.54,3193.51,7286410000.0,79754300000.0,0
388,2016-08-04,000300.SH,3190.55,3201.55,3170.42,3201.29,7350440000.0,86919600000.0,0
389,2016-08-05,000300.SH,3201.35,3224.87,3192.86,3205.11,7719640000.0,94429500000.0,0
390,2016-08-08,000300.SH,3199.57,3234.48,3187.25,3234.18,8667600000.0,102638000000.0,0
391,2016-08-09,000300.SH,3232.6,3257.33,3229.17,3256.98,9106530000.0,105924000000.0,0
392,2016-08-10,000300.SH,3255.18,3261.86,3242.75,3243.34,9043040000.0,106157000000.0,0
393,2016-08-11,000300.SH,3239.56,3274.03,3232.61,3233.36,10104100000.0,116996000000.0,0
394,2016-08-12,000300.SH,3231.81,3294.23,3231.14,3294.23,11625400000.0,129355000000.0,0
395,2016-08-15,000300.SH,3303.47,3417.91,3302.38,3393.42,22054300000.0,258897000000.0,0
396,2016-08-16,000300.SH,3403.38,3418.69,3372.02,3378.25,19639000000.0,226785000000.0,0
397,2016-08-17,000300.SH,3377.77,3394.39,3356.92,3373.05,13884800000.0,167918000000.0,0
398,2016-08-18,000300.SH,3369.95,3394.79,3349.69,3364.49,14238000000.0,172257000000.0,0
399,2016-08-19,000300.SH,3358.55,3374.04,3341.19,3365.02,11996200000.0,135383000000.0,0
400,2016-08-22,000300.SH,3364.68,3372.83,3335.47,3336.79,10795100000.0,128202000000.0,0
401,2016-08-23,000300.SH,3332.62,3359.65,3324.96,3341.83,9292450000.0,108504000000.0,0
402,2016-08-24,000300.SH,3341.93,3348.13,3323.73,3329.86,8119140000.0,94012800000.0,0
403,2016-08-25,000300.SH,3314.08,3315.08,3279.81,3308.97,10058900000.0,112578000000.0,0
404,2016-08-26,000300.SH,3312.5,3328.95,3301.74,3307.09,8153070000.0,93213200000.0,0
405,2016-08-29,000300.SH,3306.57,3315.08,3297.07,3307.78,7703630000.0,88011600000.0,0
406,2016-08-30,000300.SH,3310.32,3325.12,3304.6,3311.99,7572600000.0,89513000000.0,0
407,2016-08-31,000300.SH,3310.57,3333.97,3304.66,3327.79,7957080000.0,99215000000.0,0
408,2016-09-01,000300.SH,3326.74,3329.35,3301.21,3301.58,8494720000.0,100911000000.0,0
409,2016-09-02,000300.SH,3298.72,3320.43,3295.76,3314.11,8279180000.0,99396400000.0,0
410,2016-09-05,000300.SH,3321.01,3338.42,3314.63,3319.68,7829250000.0,87531100000.0,0
411,2016-09-06,000300.SH,3322.02,3347.95,3300.13,3342.63,9828400000.0,118367000000.0,0
412,2016-09-07,000300.SH,3344.07,3357.36,3337.75,3340.82,10294000000.0,115120000000.0,0
413,2016-09-08,000300.SH,3338.01,3343.4,3328.23,3339.56,7191620000.0,83742300000.0,0
414,2016-09-09,000300.SH,3339.37,3344.95,3318.04,3318.04,8265700000.0,95471200000.0,0
415,2016-09-12,000300.SH,3271.87,3276.72,3234.57,3262.6,12291800000.0,134457000000.0,0
416,2016-09-13,000300.SH,3265.34,3269.22,3246.39,3260.33,6718030000.0,76862600000.0,0
417,2016-09-14,000300.SH,3245.74,3255.0,3231.34,3238.73,7043270000.0,79780700000.0,0
418,2016-09-19,000300.SH,3242.74,3264.9,3242.74,3263.12,5883110000.0,67678000000.0,0
419,2016-09-20,000300.SH,3264.66,3265.04,3252.39,3257.4,5278420000.0,61626200000.0,0
420,2016-09-21,000300.SH,3257.71,3270.9,3254.32,3266.64,5914300000.0,68957700000.0,0
421,2016-09-22,000300.SH,3281.47,3303.2,3277.98,3291.12,7575350000.0,89991800000.0,0
422,2016-09-23,000300.SH,3292.28,3293.92,3275.02,3275.67,5799400000.0,68046300000.0,0
423,2016-09-26,000300.SH,3267.69,3267.69,3220.28,3220.28,7045220000.0,78700800000.0,0
424,2016-09-27,000300.SH,3214.87,3240.78,3214.44,3240.75,5846050000.0,66651100000.0,0
425,2016-09-28,000300.SH,3243.65,3243.65,3228.0,3230.89,4472750000.0,51996400000.0,0
426,2016-09-29,000300.SH,3234.86,3257.77,3234.8,3244.39,5545260000.0,62220300000.0,0
427,2016-09-30,000300.SH,3240.18,3260.94,3239.04,3253.28,4497800000.0,52655700000.0,0
428,2016-10-10,000300.SH,3265.36,3294.64,3258.96,3293.87,8051930000.0,89608000000.0,0
429,2016-10-11,000300.SH,3296.87,3308.0,3292.88,3306.56,8771320000.0,88213400000.0,0
430,2016-10-12,000300.SH,3299.14,3302.56,3289.75,3300.01,6866980000.0,72386900000.0,0
431,2016-10-13,000300.SH,3299.16,3307.41,3292.4,3302.65,8122420000.0,79923700000.0,0
432,2016-10-14,000300.SH,3298.73,3306.69,3285.73,3305.85,8231630000.0,81485600000.0,0
433,2016-10-17,000300.SH,3305.96,3309.01,3271.54,3277.88,8611350000.0,88199400000.0,0
434,2016-10-18,000300.SH,3272.68,3321.33,3272.68,3321.33,10286100000.0,104625000000.0,0
435,2016-10-19,000300.SH,3323.3,3332.52,3309.83,3316.24,10116800000.0,96354400000.0,0
436,2016-10-20,000300.SH,3317.18,3324.9,3312.17,3318.6,7923890000.0,82481100000.0,0
437,2016-10-21,000300.SH,3315.72,3341.56,3309.18,3327.74,10978500000.0,107115000000.0,0
438,2016-10-24,000300.SH,3332.51,3382.83,3330.97,3367.58,15301400000.0,150063000000.0,0
439,2016-10-25,000300.SH,3367.48,3373.91,3356.59,3367.45,11119200000.0,110577000000.0,0
440,2016-10-26,000300.SH,3365.2,3367.83,3349.57,3354.8,9802480000.0,104719000000.0,0
441,2016-10-27,000300.SH,3351.46,3352.35,3335.13,3345.7,7762980000.0,85241000000.0,0
442,2016-10-28,000300.SH,3347.14,3370.75,3337.29,3340.13,9313330000.0,104798000000.0,0
443,2016-10-31,000300.SH,3332.41,3340.47,3317.33,3336.28,7135290000.0,80701800000.0,0
444,2016-11-01,000300.SH,3338.71,3359.39,3334.46,3359.05,7493820000.0,84717700000.0,0
445,2016-11-02,000300.SH,3350.71,3356.4,3331.38,3333.35,9119710000.0,100349000000.0,0
446,2016-11-03,000300.SH,3326.9,3379.99,3324.84,3365.08,12622400000.0,137386000000.0,0
447,2016-11-04,000300.SH,3362.21,3377.64,3348.43,3354.17,10407000000.0,110814000000.0,0
448,2016-11-07,000300.SH,3353.44,3362.74,3342.31,3356.59,9987800000.0,94370900000.0,0
449,2016-11-08,000300.SH,3367.7,3383.92,3361.13,3371.12,10314800000.0,105138000000.0,0
450,2016-11-09,000300.SH,3370.6,3373.1,3322.08,3353.05,13911000000.0,145187000000.0,0
451,2016-11-10,000300.SH,3374.91,3403.02,3374.91,3390.61,13470600000.0,133277000000.0,0
452,2016-11-11,000300.SH,3387.95,3422.67,3382.89,3417.22,19878200000.0,190647000000.0,0
453,2016-11-14,000300.SH,3409.22,3452.62,3408.14,3430.25,21324700000.0,208353000000.0,0
454,2016-11-15,000300.SH,3428.87,3434.92,3415.99,3429.87,13456600000.0,135207000000.0,0
455,2016-11-16,000300.SH,3432.43,3435.64,3419.24,3429.59,12980900000.0,128945000000.0,0
456,2016-11-17,000300.SH,3423.47,3437.67,3412.88,3436.53,12156200000.0,121577000000.0,0
457,2016-11-18,000300.SH,3437.49,3443.12,3413.27,3417.46,11595100000.0,117346000000.0,0
458,2016-11-21,000300.SH,3412.65,3463.14,3412.08,3441.11,14643500000.0,147543000000.0,0
459,2016-11-22,000300.SH,3443.22,3469.22,3443.22,3468.36,16852300000.0,167251000000.0,0
460,2016-11-23,000300.SH,3473.9,3492.96,3465.76,3474.73,16238900000.0,171247000000.0,0
461,2016-11-24,000300.SH,3468.81,3508.16,3467.01,3488.74,14574600000.0,165071000000.0,0
462,2016-11-25,000300.SH,3490.04,3521.3,3463.95,3521.3,15362200000.0,166832000000.0,0
463,2016-11-28,000300.SH,3538.68,3553.36,3528.32,3535.08,20737500000.0,219860000000.0,0
464,2016-11-29,000300.SH,3525.9,3583.72,3521.38,3564.04,23691800000.0,248323000000.0,0
465,2016-11-30,000300.SH,3557.64,3567.07,3527.02,3538.0,17856000000.0,190681000000.0,0
466,2016-12-01,000300.SH,3543.96,3575.97,3543.25,3565.04,18017100000.0,199638000000.0,0
467,2016-12-02,000300.SH,3559.77,3562.55,3516.79,3528.95,19635500000.0,203742000000.0,0
468,2016-12-05,000300.SH,3473.69,3496.88,3457.34,3469.41,18085200000.0,190175000000.0,0
469,2016-12-06,000300.SH,3466.24,3477.59,3456.81,3459.15,11552900000.0,125728000000.0,0
470,2016-12-07,000300.SH,3458.37,3475.75,3445.76,3475.75,11434500000.0,115282000000.0,0
471,2016-12-08,000300.SH,3481.81,3484.34,3466.51,3470.14,11738400000.0,119189000000.0,0
472,2016-12-09,000300.SH,3464.87,3507.93,3461.76,3493.7,15030300000.0,152675000000.0,0
473,2016-12-12,000300.SH,3489.27,3495.8,3400.79,3409.18,18746800000.0,199164000000.0,0
474,2016-12-13,000300.SH,3394.21,3416.21,3370.6,3405.04,12110500000.0,124454000000.0,0
475,2016-12-14,000300.SH,3399.41,3412.28,3378.27,3378.95,12400800000.0,126183000000.0,0
476,2016-12-15,000300.SH,3363.86,3378.04,3327.14,3340.43,11496100000.0,121508000000.0,0
477,2016-12-16,000300.SH,3335.36,3356.29,3330.49,3346.03,9077540000.0,98112200000.0,0
478,2016-12-19,000300.SH,3342.34,3344.86,3325.0,3328.98,8164070000.0,86095700000.0,0
479,2016-12-20,000300.SH,3328.3,3329.1,3289.27,3309.06,8756960000.0,88527300000.0,0
480,2016-12-21,000300.SH,3313.75,3342.48,3313.75,3338.54,10825500000.0,106205000000.0,0
481,2016-12-22,000300.SH,3335.12,3340.36,3322.72,3335.67,9227720000.0,92564900000.0,0
482,2016-12-23,000300.SH,3333.4,3334.89,3300.88,3307.6,9744470000.0,99575500000.0,0
483,2016-12-26,000300.SH,3293.22,3322.42,3267.05,3322.4,8979400000.0,95493200000.0,0
484,2016-12-27,000300.SH,3319.21,3330.23,3315.83,3316.39,7548640000.0,79617100000.0,0
485,2016-12-28,000300.SH,3315.75,3320.55,3293.17,3301.89,6900040000.0,71759800000.0,0
486,2016-12-29,000300.SH,3297.04,3312.11,3288.1,3297.76,7008790000.0,75973000000.0,0
487,2016-12-30,000300.SH,3302.6,3313.55,3295.75,3310.08,7174410000.0,76921400000.0,0
488,2017-01-03,000300.SH,3313.95,3345.26,3313.95,3342.23,8656790000.0,87612800000.0,0
489,2017-01-04,000300.SH,3340.56,3369.57,3338.15,3368.31,9005080000.0,98014400000.0,0
490,2017-01-05,000300.SH,3368.34,3373.41,3361.46,3367.79,8833640000.0,91189300000.0,0
491,2017-01-06,000300.SH,3366.85,3368.87,3346.89,3347.67,8745910000.0,91072300000.0,0
492,2017-01-09,000300.SH,3345.75,3366.22,3344.35,3363.9,8370790000.0,87916100000.0,0
493,2017-01-10,000300.SH,3361.64,3370.51,3354.09,3358.27,8381920000.0,82534000000.0,0
494,2017-01-11,000300.SH,3355.8,3366.63,3334.3,3334.5,9107140000.0,86750500000.0,0
495,2017-01-12,000300.SH,3332.69,3343.13,3315.96,3317.62,8123910000.0,75031900000.0,0
496,2017-01-13,000300.SH,3317.96,3338.17,3309.37,3319.91,8418060000.0,84556100000.0,0
497,2017-01-16,000300.SH,3314.15,3322.78,3264.21,3319.45,15777900000.0,153263000000.0,0
498,2017-01-17,000300.SH,3305.6,3327.38,3292.2,3326.36,6945330000.0,74754500000.0,0
499,2017-01-18,000300.SH,3323.34,3350.96,3320.41,3339.37,7062320000.0,75680700000.0,0
500,2017-01-19,000300.SH,3330.95,3346.5,3324.68,3329.29,6615980000.0,63869700000.0,0
501,2017-01-20,000300.SH,3326.98,3358.41,3326.37,3354.89,6530050000.0,70831300000.0,0
502,2017-01-23,000300.SH,3359.05,3378.74,3355.85,3364.08,7555750000.0,76492700000.0,0
503,2017-01-24,000300.SH,3363.14,3371.32,3355.9,3364.45,6619420000.0,66049700000.0,0
504,2017-01-25,000300.SH,3361.66,3376.44,3357.22,3375.9,5837690000.0,62483400000.0,0
505,2017-01-26,000300.SH,3378.26,3395.88,3378.26,3387.96,6531660000.0,66488800000.0,0
506,2017-02-03,000300.SH,3390.93,3392.48,3362.57,3364.49,5518890000.0,57113900000.0,0
507,2017-02-06,000300.SH,3368.11,3381.33,3358.75,3373.21,6852140000.0,73408100000.0,0
508,2017-02-07,000300.SH,3371.77,3376.71,3354.62,3365.68,6375450000.0,69758200000.0,0
509,2017-02-08,000300.SH,3361.78,3383.69,3347.43,3383.29,7540290000.0,82869700000.0,0
510,2017-02-09,000300.SH,3381.9,3406.59,3379.79,3396.29,9755850000.0,102134000000.0,0
511,2017-02-10,000300.SH,3398.32,3422.33,3398.03,3413.49,12376900000.0,121909000000.0,0
512,2017-02-13,000300.SH,3416.92,3439.54,3416.87,3436.27,12014500000.0,125333000000.0,0
513,2017-02-14,000300.SH,3438.51,3440.67,3424.4,3435.8,9480950000.0,98537200000.0,0
514,2017-02-15,000300.SH,3435.39,3448.03,3417.08,3421.71,12764300000.0,124653000000.0,0
515,2017-02-16,000300.SH,3421.83,3440.93,3418.35,3440.93,10827700000.0,101810000000.0,0
516,2017-02-17,000300.SH,3443.62,3457.56,3419.61,3421.44,11460000000.0,118033000000.0,0
517,2017-02-20,000300.SH,3421.64,3472.6,3421.64,3471.39,13262900000.0,134682000000.0,0
518,2017-02-21,000300.SH,3475.06,3490.09,3472.02,3482.82,11484200000.0,120675000000.0,0
519,2017-02-22,000300.SH,3483.2,3489.95,3473.52,3489.76,10281600000.0,109232000000.0,0
520,2017-02-23,000300.SH,3487.57,3492.96,3460.12,3473.32,9953630000.0,106556000000.0,0
521,2017-02-24,000300.SH,3468.96,3473.85,3455.25,3473.85,9553510000.0,99875200000.0,0
522,2017-02-27,000300.SH,3471.13,3472.84,3441.39,3446.22,9867220000.0,106831000000.0,0
523,2017-02-28,000300.SH,3445.03,3460.91,3441.36,3452.81,7521530000.0,81979300000.0,0
524,2017-03-01,000300.SH,3452.21,3472.7,3449.11,3458.44,10326000000.0,109318000000.0,0
525,2017-03-02,000300.SH,3463.48,3468.47,3434.0,3435.1,8989810000.0,97876200000.0,0
526,2017-03-03,000300.SH,3424.66,3428.88,3412.83,3427.86,8099470000.0,90009600000.0,0
527,2017-03-06,000300.SH,3427.25,3449.03,3425.9,3446.48,8307090000.0,95178500000.0,0
528,2017-03-07,000300.SH,3446.16,3454.04,3440.06,3453.96,8033470000.0,94483800000.0,0
529,2017-03-08,000300.SH,3452.2,3457.04,3441.26,3448.73,7958770000.0,89124900000.0,0
530,2017-03-09,000300.SH,3442.9,3443.05,3414.68,3426.94,8457040000.0,90090000000.0,0
531,2017-03-10,000300.SH,3423.98,3436.24,3423.94,3427.89,7001620000.0,82161700000.0,0
532,2017-03-13,000300.SH,3425.67,3458.1,3412.69,3458.1,9168410000.0,108489000000.0,0
533,2017-03-14,000300.SH,3456.66,3465.39,3448.9,3456.69,7707800000.0,95317600000.0,0
534,2017-03-15,000300.SH,3452.21,3463.92,3445.27,3463.64,7910500000.0,94056300000.0,0
535,2017-03-16,000300.SH,3472.27,3492.13,3472.27,3481.51,10633400000.0,124696000000.0,0
536,2017-03-17,000300.SH,3485.31,3488.5,3441.47,3445.81,10375600000.0,122369000000.0,0
537,2017-03-20,000300.SH,3449.05,3454.06,3429.83,3449.61,8873430000.0,103769000000.0,0
538,2017-03-21,000300.SH,3449.77,3466.7,3445.64,3466.35,8770790000.0,113528000000.0,0
539,2017-03-22,000300.SH,3450.75,3464.33,3433.5,3450.05,10493600000.0,123866000000.0,0
540,2017-03-23,000300.SH,3452.41,3470.82,3435.69,3461.98,9431810000.0,115814000000.0,0
541,2017-03-24,000300.SH,3464.2,3499.32,3461.11,3489.6,12564600000.0,141753000000.0,0
542,2017-03-27,000300.SH,3488.76,3505.98,3474.52,3478.04,10701500000.0,124388000000.0,0
543,2017-03-28,000300.SH,3480.25,3482.29,3461.47,3469.81,8419480000.0,97495900000.0,0
544,2017-03-29,000300.SH,3472.97,3483.06,3455.55,3465.19,10485200000.0,114663000000.0,0
545,2017-03-30,000300.SH,3461.62,3467.3,3422.37,3436.76,11637700000.0,122088000000.0,0
546,2017-03-31,000300.SH,3434.82,3456.31,3430.82,3456.05,9157750000.0,100985000000.0,0
